LENGTH,
360.485600
774.439900
502.811800
54.248600
104.371900
168.159100
346.883800
111.121100
248.516300
543.254300
293.812200
142.478100
107.695200
654.795500
432.744800
508.133800
195.174600
361.970300
370.117600
110.767300
107.885700
201.064000
57.315470
304.933200
570.990300
690.976100
27.346160
342.988500
49.533450
366.460700
359.388600
182.672600
93.627240
169.560900
218.348500
170.677100
14.080270
236.545200
157.293200
483.599800
86.366840
132.587200
107.007000
162.170800
639.296500
617.196000
124.849300
97.486240
260.334700
655.933800
265.749300
819.527400
42.576410
427.978300
480.078100
33.097630
317.317300
170.539000
308.153400
639.730600
664.314600
88.899660
259.207600
567.582800
1538.294000
885.679500
154.109300
727.335700
727.991500
164.243600
54.281750
121.942400
727.874800
488.645400
385.422200
785.982200
927.616100
646.854500
350.724800
452.280200
452.280200
508.134100
228.403600
459.543900
176.620000
465.673600
250.252300
557.595200
1717.185000
215.209700
197.243900
105.649400
462.250700
280.593100
315.420400
179.309000
289.817500
547.203600
205.266300
151.639700
94.228910
177.897900
340.341300
162.270200
219.275000
234.303200
234.303200
191.098000
323.023800
448.603600
336.489700
206.999700
475.953200
343.650100
272.150800
206.492000
435.270100
295.077100
179.771900
1163.752000
445.503400
154.875000
473.032000
381.485100
236.833000
429.824500
384.191700
832.739900
491.568300
178.849700
316.251900
500.515200
31.513400
450.512200
338.759700
541.782200
396.913200
578.973600
252.354600
684.705800
352.370200
468.460000
346.610900
194.980100
329.720700
470.739000
482.279900
367.262500
223.765100
548.785300
639.171100
207.334100
695.313100
879.126600
368.756100
966.366500
1399.495000
453.759300
79.392230
293.593700
415.023000
27.167390
94.666940
318.850400
245.180800
258.204800
405.725600
387.740800
287.005900
225.922500
192.644400
330.971700
203.921500
191.797400
547.782300
122.644200
141.563000
72.211430
170.651900
453.783300
9.412477
105.262600
33.955160
855.055500
33.977680
24.667650
1386.867000
284.587900
279.966900
448.661300
1175.770000
1124.664000
725.359300
182.755800
1137.625000
568.393400
1632.398000
5012.411000
570.124600
57.867100
2176.280000
2366.894000
0.752600
302.576700
101.309100
1392.655000
760.551900
846.152500
2069.580000
88.225920
560.752100
580.624800
1594.007000
1362.841000
743.994500
1144.510000
178.981800
40.035580
341.448000
391.787700
576.715700
413.572400
658.435900
941.817100
750.979400
938.742700
270.437100
643.910900
1019.014000
575.462600
1956.123000
0.093750
399.522200
678.456500
274.606700
751.392100
403.842600
669.077700
2739.015000
1947.506000
387.313900
1755.675000
470.646700
1198.918000
798.650200
995.890400
3646.311000
153.364600
1429.798000
1308.343000
816.197400
225.089300
794.669400
1613.278000
317.943400
1019.437000
285.171400
809.860100
858.190400
7.375000
26.457530
442.438100
859.129500
681.591200
785.583500
499.657700
1593.304000
953.544500
0.031250
1634.846000
493.620400
1587.014000
144.598400
821.034700
34.430310
821.911000
254.317700
0.587134
1828.671000
460.216800
185.308600
288.806500
224.495900
411.731000
42.473180
686.644900
862.346400
447.524700
2052.778000
683.949700
1724.706000
862.437400
347.740900
300.421600
65.867630
1123.199000
68.118700
1136.888000
480.827000
309.396700
147.101700
888.273700
132.541800
329.155400
136.242600
458.503700
206.456000
1591.903000
654.655600
153.539800
1052.679000
388.012900
811.944800
565.720400
876.289600
1372.184000
650.269400
2229.514000
2076.907000
480.341600
194.421200
425.621800
1071.956000
802.227100
1722.580000
777.222400
946.448700
601.291100
216.239400
726.321800
144.853100
468.963300
437.160500
1035.323000
1157.902000
283.002900
96.281980
660.354300
901.085800
1618.108000
1382.696000
83.013650
143.801500
390.666900
124.439000
780.173500
386.475500
2095.435000
5287.762000
1372.778000
0.250000
464.881900
172.455600
3391.048000
577.041900
390.638000
1288.002000
162.243800
570.835500
740.382400
1870.090000
349.939900
210.787400
60.131310
42.000000
364.187300
291.818100
29.792660
210.206700
574.339200
840.411200
330.841000
941.981200
672.222200
633.616500
443.945600
122.111500
169.235600
178.453400
231.866300
672.751800
1035.547000
287.397300
426.526800
748.567900
373.719400
722.187000
929.602300
523.992400
1344.961000
1109.686000
1720.307000
359.787300
498.426500
1200.981000
629.251000
1076.094000
63.443140
551.291700
75.893050
202.715700
19.284960
1125.391000
639.200200
622.499600
446.310000
99.200890
459.226100
692.264600
150.989500
214.338400
445.924200
1120.340000
208.383700
63.443140
76.878400
160.352900
366.835200
211.300900
195.586900
212.002100
205.325500
141.659400
932.545100
348.216700
183.070500
613.300800
920.860700
776.313000
129.698500
173.993700
455.870100
522.622500
124.782600
246.830500
653.536700
2992.414000
587.645400
489.758300
367.576100
362.432500
339.287900
319.321700
561.475000
696.906100
520.728500
652.807800
176.477100
614.332800
799.873700
601.070700
101.244400
271.519900
261.934100
548.463500
377.077200
256.721000
65.284900
146.374000
99.470900
872.793600
514.632600
202.715700
1037.040000
19.284960
37.298840
1909.424000
230.511700
636.586900
368.963200
542.458500
314.836500
170.316000
541.567200
33.621820
103.885800
321.007500
515.811000
514.419100
1129.760000
189.931800
308.316800
733.941700
2275.590000
789.365200
1290.062000
565.401800
1472.240000
929.491300
533.521900
525.856900
1219.299000
829.526200
1774.700000
662.331100
1008.853000
80.289420
800.784700
669.460400
1028.633000
6107.583000
1076.171000
266.626800
538.957000
1801.707000
204.285000
974.080100
637.033200
729.793800
1133.815000
261.674700
315.595800
473.257700
810.886100
264.791500
1189.937000
217.542700
110.929800
619.972200
533.454200
1414.392000
1666.368000
164.006500
470.383600
288.802900
1201.726000
137.932600
1326.287000
674.519900
283.946800
2496.847000
1069.472000
457.734100
772.657100
1113.402000
60.285390
1241.962000
715.165500
618.978600
1185.744000
39.806030
3366.294000
413.431900
3390.106000
731.867600
757.813900
628.719800
313.052000
309.782200
653.572500
203.047700
199.294900
258.322400
209.507600
235.631100
533.895100
659.114500
190.090400
304.658800
92.765460
264.262900
61.281160
185.417400
180.747500
35.642660
36.768120
382.240300
443.501000
455.431400
139.922100
135.379800
178.730900
1327.868000
439.751100
814.813000
759.835600
697.055300
338.220600
58.105650
801.387900
40.543150
440.260400
340.435700
189.859800
1357.822000
312.174000
78.864820
514.673100
142.741400
25.504000
176.124100
371.019000
3.593071
693.758400
491.116200
848.318200
288.474400
1869.312000
187.891500
291.322600
132.464900
386.718900
787.459400
290.660000
470.724600
771.558100
0.156250
1152.764000
661.637700
2135.663000
498.892700
801.165900
538.584500
511.030100
645.139600
114.247200
215.451200
117.770900
852.703000
449.022600
405.996000
681.512500
2197.553000
170.892000
202.830800
161.239900
562.297800
480.421300
658.515400
1.118034
1053.249000
1580.665000
2796.365000
762.759800
133.283100
939.982400
666.533200
322.521100
694.832600
1458.337000
211.767300
900.814100
856.264300
451.705500
307.860200
321.869400
1310.936000
500.855500
677.862100
1259.461000
400.164100
1030.618000
891.781600
223.374100
715.144800
912.671100
948.868200
1033.431000
103.559200
225.958500
325.063500
352.079800
1456.350000
559.357200
893.885300
874.360700
244.982700
502.110000
907.710600
964.698000
1019.545000
349.067700
213.108600
560.677700
150.930400
1730.354000
463.724500
739.026900
425.383500
839.381400
63.023590
282.903700
451.396500
575.973300
1017.271000
882.448000
258.904300
928.745900
1014.115000
909.609400
527.081500
358.305900
212.973100
473.815500
451.484300
1004.517000
536.428200
279.916300
402.723400
1133.202000
1121.672000
989.660100
597.741300
367.132600
293.663100
1715.303000
909.020800
601.604500
300.500400
754.012200
1098.281000
295.139700
1419.790000
1689.041000
1101.985000
367.749700
712.605600
260.766000
977.655200
633.255400
728.143000
95.768780
496.615100
228.368900
164.140100
2381.808000
331.674700
242.908200
336.634000
1350.389000
719.226100
2111.491000
2320.744000
1117.373000
671.283900
413.815100
301.625500
817.848000
91.411870
4387.100000
102.202900
664.009200
752.300000
1428.297000
215.442700
1514.670000
118.166300
205.610900
722.991000
392.384000
640.434400
345.908500
544.508900
254.746200
250.427400
280.668100
236.489200
190.034700
447.934800
485.247500
409.814600
1135.675000
459.470200
668.755300
668.755300
805.423700
48.054180
436.907700
264.354200
264.354200
604.485700
577.662700
248.119300
143.218000
282.403300
178.227100
150.408000
392.723100
160.772500
681.042000
407.921200
466.363400
196.270700
610.641900
337.062600
276.048500
564.645900
968.451700
68.570790
160.054900
419.060500
577.595800
236.224500
494.115100
301.407200
734.959500
3036.751000
523.616800
582.464200
78.016430
211.972600
166.845100
73.164440
2040.939000
36.505620
29.495300
22.786050
62.972520
527.318500
47.644890
4.417649
11.155550
58.275570
998.097500
27.364440
43.218600
856.548100
1069.730000
2430.318000
1055.748000
1361.689000
66.935150
630.845100
1430.218000
1237.013000
1162.654000
572.684300
560.020000
207.911100
120.367500
1573.542000
2011.596000
315.242100
594.972500
1448.715000
194.236300
274.347200
299.132600
2566.375000
170.749700
1857.322000
110.106500
728.025100
621.619800
982.720600
361.986800
632.317200
903.926000
397.509800
1270.645000
171.504300
3387.982000
582.650300
418.690700
258.668400
133.310000
89.660320
1004.950000
1898.177000
544.944800
500.958600
1415.373000
814.290500
399.205000
77.806960
2155.339000
1822.867000
2771.189000
1.551524
1363.079000
582.841700
405.053400
976.143800
2314.562000
597.552400
758.805600
427.829600
178.061300
288.848000
583.607500
383.558100
149.194000
641.402300
867.178100
654.656300
1091.037000
8.506489
429.548600
461.053700
2819.185000
30.294150
1305.034000
1215.473000
813.319600
281.663800
994.688500
1158.441000
822.624100
483.565700
1823.435000
490.188300
131.932800
2024.034000
193.961200
309.100700
729.396700
371.886000
601.737800
1298.647000
693.773500
1111.949000
2519.131000
264.763900
1190.186000
702.464200
301.940800
916.811100
1222.277000
19.615320
389.761800
206.799800
494.513500
1141.682000
127.346000
461.509100
111.678700
167.875800
334.618200
378.913200
182.031300
595.460800
446.400000
251.588500
681.961300
221.367900
188.584000
429.470000
212.265300
330.856700
264.336100
323.421000
153.731600
43.900460
266.265400
303.312900
441.805100
405.928200
240.316300
333.062700
686.824800
492.499300
113.961000
52.457820
177.093100
312.196800
651.608500
36.028690
19.402430
878.446800
1337.168000
820.621600
1102.516000
2325.260000
1558.876000
985.342700
719.470200
1144.936000
640.273100
898.477700
993.659500
313.524600
312.801100
993.374600
449.937600
273.549100
707.750900
304.078500
1006.479000
607.923600
648.474600
613.834000
574.499800
659.384100
669.046900
727.339700
1169.299000
780.210800
417.012900
259.453800
407.262700
60.492470
645.142800
1431.712000
345.623000
178.619700
365.049500
860.434100
1097.247000
1195.256000
130.339000
588.370800
757.785400
945.403000
53.024100
55.869200
1234.330000
1390.639000
133.557000
960.508800
434.017000
258.854000
335.050000
679.841900
472.021100
429.841600
1236.289000
372.936300
316.337300
67.608830
615.912000
273.030400
550.576200
708.656400
354.712100
490.838400
485.806600
531.277300
3182.712000
734.373600
1208.148000
1635.726000
584.479100
535.975600
2677.695000
562.171000
936.696100
964.166600
223.753500
943.621400
344.077500
915.414100
234.049500
230.697200
779.034500
489.417600
334.831100
175.031100
330.120700
284.636200
4060.337000
4060.337000
4060.337000
641.869500
830.555900
738.324300
200.174800
715.271400
403.631000
1373.258000
753.039200
445.557400
859.416000
2892.756000
880.484300
597.056500
301.782200
97.419790
374.189200
260.111000
636.315700
318.950200
1003.877000
964.659400
1152.266000
1007.265000
158.325000
1001.627000
746.767700
594.465600
410.390800
249.736100
249.050000
1475.834000
1065.044000
758.132500
121.517800
563.089800
260.884500
222.892500
512.048200
322.667100
561.463000
808.188100
47.521220
1315.660000
631.026400
153.446200
87.408080
1619.593000
288.447800
102.530600
880.313500
370.436200
542.480200
615.094800
926.975000
450.607000
1178.952000
125.410100
435.665500
466.400200
432.871600
1226.410000
1234.392000
246.968100
291.689500
814.089600
366.983900
162.452200
2121.133000
68.225450
321.892700
162.628500
2131.586000
377.158800
197.663800
498.620500
